"";"IBGE";"Municipio";"Regiao";"CatPop";"UF.x";"TransfCor";"TransfCap";"TransfTot";"RecCor";"RecCap";"RecTot";"RecProp";"GrauDep";"IPTU";"SiglaUF";"DespEduc";"DespSaude";"DespTotal";"CatDep";"UF.y";"MunicipioSemUF";"pib";"pibPerCapita";"pop";"atividadePrincipal";"arrecFed";"eh_capital";"GrauDepCapit"
"2000";"3107901";"Bom Repouso - MG";"Sudeste";"menos de 50 mil";"MG";17122500,5;530004,8;17443979,8;19049089,46;530004,8;19579094,26;2135114,46;0,89094927315601;214323,43;"MG";5713400,1;5574385,21;19983749,62;"entre 80 e 90%";"Minas Gerais";"Bom Repouso";121244,472;11260,75;10767;"Administração, defesa, educação e saúde públicas e seguridade social";2086498,14;FALSE;NA
"2001";"3108008";"Bom Sucesso - MG";"Sudeste";"menos de 50 mil";"MG";26661071,97;1320;26662391,97;33399694,84;1320;33401014,84;6738622,87;0,798250954281484;857491,1;"MG";7383247,77;6914739,16;26340277,7;"entre 50 e 80%";"Minas Gerais";"Bom Sucesso";302875,099;16960,19;17858;"Demais serviços";5805368,28;FALSE;NA
"2002";"3108107";"Bonfim - MG";"Sudeste";"menos de 50 mil";"MG";11675011,45;781239,85;12305651,3;14047309,05;781239,85;14828548,9;2522897,6;0,82986213843217;248631,87;"MG";3423577,47;4327998,74;14335817,84;"entre 80 e 90%";"Minas Gerais";"Bonfim";77462,171;11040,79;7016;"Demais serviços";1884086,49;FALSE;NA
"2003";"3108206";"Bonfinópolis de Minas - MG";"Sudeste";"menos de 50 mil";"MG";15577817,12;1694724,25;16538440,12;17414755,86;1694724,25;19109480,11;2571039,99;0,865457355448693;100310,31;"MG";4568856,91;4014583,88;17100288,94;"entre 80 e 90%";"Minas Gerais";"Bonfinópolis de Minas";160128,598;27461,6;5831;"Agricultura, inclusive apoio à agricultura e a pós colheita";2136527,98;FALSE;NA
"2004";"3108255";"Bonito de Minas - MG";"Sudeste";"menos de 50 mil";"MG";18080437,65;2246382,61;19727164,59;19307800,81;2246382,61;21554183,42;1827018,83;0,915235998766498;NA;"MG";7573285,8;5438543,76;20821445,71;"mais de 90%";"Minas Gerais";"Bonito de Minas";64112,345;6009,22;10669;"Administração, defesa, educação e saúde públicas e seguridade social";1169286,91;FALSE;NA
"2005";"3108305";"Borda da Mata - MG";"Sudeste";"menos de 50 mil";"MG";25855212,95;625403,3;26398366,25;31130492,24;625403,3;31755895,54;5357529,29;0,831290247089659;NA;"MG";10688393,46;8885443,8;33133059,1;"entre 80 e 90%";"Minas Gerais";"Borda da Mata";290811,398;15566,4;18682;"Demais serviços";13724731,65;FALSE;NA
"2006";"3108404";"Botelhos - MG";"Sudeste";"menos de 50 mil";"MG";20525282,07;403390;20928672,07;24685016,66;403390;25088406,66;4159734,59;0,834196940189425;943799;"MG";7313677,73;6699502,86;23884979,96;"entre 80 e 90%";"Minas Gerais";"Botelhos";241680,79;15771,39;15324;"Demais serviços";7535476,6;FALSE;NA
"2007";"3108503";"Botumirim - MG";"Sudeste";"menos de 50 mil";"MG";11928173,03;845986,48;12774159,51;12716004,61;845986,48;13561991,09;787831,58;0,941908855803562;NA;"MG";3759208,41;3154781,39;12887307,75;"mais de 90%";"Minas Gerais";"Botumirim";42809,453;6511,93;6574;"Administração, defesa, educação e saúde públicas e seguridade social";374379,21;FALSE;NA
"2008";"3108552";"Brasilândia de Minas - MG";"Sudeste";"menos de 50 mil";"MG";21496338,92;1198226;22224113,92;25295012,54;1198226;26493238,54;4269124,62;0,838859842915981;214340,35;"MG";8111728,52;8494176,01;27335045,59;"entre 80 e 90%";"Minas Gerais";"Brasilândia de Minas";183459,462;11665,25;15727;"Demais serviços";4249033,95;FALSE;NA
"2009";"3108602";"Brasília de Minas - MG";"Sudeste";"menos de 50 mil";"MG";47132591,38;2902175;50034766,38;61548435,74;2902175;64450610,74;14415844,36;0,776327265258123;NA;"MG";11378559,38;27185604,94;56288432,73;"entre 50 e 80%";"Minas Gerais";"Brasília de Minas";267511,971;8214,96;32564;"Administração, defesa, educação e saúde públicas e seguridade social";9665786,82;FALSE;NA
"2010";"3108701";"Brás Pires - MG";"Sudeste";"menos de 50 mil";"MG";10182320,96;483369,16;10501050,62;10706665,24;483369,16;11190034,4;688983,779999999;0,938428805902509;NA;"MG";3024133,2;2978104,79;10852078,72;"mais de 90%";"Minas Gerais";"Brás Pires";31342,66;6807,7;4604;"Administração, defesa, educação e saúde públicas e seguridade social";538253,45;FALSE;NA
"2011";"3108909";"Brasópolis - MG";"Sudeste";"menos de 50 mil";"MG";20394287,43;1559630,24;21907817,67;22446750,1;1559630,24;24006380,34;2098562,67;0,912583128306797;NA;"MG";7537164,42;7055210,03;24072759,16;"mais de 90%";"Minas Gerais";"Brazópolis";162767,535;10899,13;14934;"Administração, defesa, educação e saúde públicas e seguridade social";6342441,02;FALSE;NA
"2012";"3109105";"Bueno Brandão - MG";"Sudeste";"menos de 50 mil";"MG";14749030,93;559137,18;14945930,93;16869819,01;559137,18;17428956,19;2483025,26;0,857534482677473;301245,79;"MG";4580837,32;4549949,78;16857398,07;"entre 80 e 90%";"Minas Gerais";"Bueno Brandão";125722,823;11202,25;11223;"Demais serviços";3541849,94;FALSE;NA
"2013";"3109204";"Buenópolis - MG";"Sudeste";"menos de 50 mil";"MG";17311839,75;150000;17461839,75;19469200,9;150000;19619200,9;2157361,15;0,890038276227652;303334,51;"MG";5041476,26;5775200,13;19114463,28;"entre 80 e 90%";"Minas Gerais";"Buenópolis";107396,649;10142,28;10589;"Administração, defesa, educação e saúde públicas e seguridade social";1547048,92;FALSE;NA
"2014";"3109253";"Bugre - MG";"Sudeste";"menos de 50 mil";"MG";9971447,09;969298,32;10383697,09;10426343,69;969298,32;11395642,01;1011944,92;0,911198954906447;NA;"MG";1917471,63;2697783,23;11280311,89;"mais de 90%";"Minas Gerais";"Bugre";30311,475;7332,24;4134;"Administração, defesa, educação e saúde públicas e seguridade social";198690,83;FALSE;NA
"2015";"3109303";"Buritis - MG";"Sudeste";"menos de 50 mil";"MG";50531622,48;3467439,57;52297274,01;55375038,93;3467439,57;58842478,5;6545204,48999999;0,888767355542306;311923,48;"MG";23358856,5;12418760,86;58127238,74;"entre 80 e 90%";"Minas Gerais";"Buritis";601788,512;24713,09;24351;"Agricultura, inclusive apoio à agricultura e a pós colheita";9502029,38;FALSE;NA
"2016";"3109402";"Buritizeiro - MG";"Sudeste";"menos de 50 mil";"MG";35463334,66;1808190,78;35919980,78;47162181,03;1808190,78;48970371,81;13050391,03;0,733504350740195;NA;"MG";10650995,68;11983830,27;49209342,49;"entre 50 e 80%";"Minas Gerais";"Buritizeiro";307798,494;10929,18;28163;"Administração, defesa, educação e saúde públicas e seguridade social";5264784,65;FALSE;NA
"2017";"3109451";"Cabeceira Grande - MG";"Sudeste";"menos de 50 mil";"MG";17075878,51;1939392,64;18255977,33;21412767,02;1939392,64;23352159,66;5096182,33;0,781768264511772;96145,38;"MG";6344714,01;3950071,8;20711976,46;"entre 50 e 80%";"Minas Gerais";"Cabeceira Grande";203236,204;29621,95;6861;"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação";741734,46;FALSE;NA
"2018";"3109501";"Cabo Verde - MG";"Sudeste";"menos de 50 mil";"MG";19030908,26;1190759,95;20123934,26;21334123,27;1190759,95;22524883,22;2400948,96;0,893409038504218;NA;"MG";6383004,1;6178077,7;23892666,67;"entre 80 e 90%";"Minas Gerais";"Cabo Verde";211142,369;14767,27;14298;"Demais serviços";2854672,68;FALSE;NA
"2019";"3109709";"Cachoeira de Minas - MG";"Sudeste";"menos de 50 mil";"MG";17496167,69;463171,65;17959339,34;19701757,5;463171,65;20164929,15;2205589,81;0,890622486516398;442976,1;"MG";5857734,76;6258484,75;20298252,89;"entre 80 e 90%";"Minas Gerais";"Cachoeira de Minas";228408,331;19746,55;11567;"Indústrias de transformação";10426341,45;FALSE;NA
"2020";"3109808";"Cachoeira Dourada - MG";"Sudeste";"menos de 50 mil";"MG";21814399,83;214125;21937324,83;25730251,51;214125;25944376,51;4007051,68;0,845552207490686;17139,63;"MG";4054162,77;4430345,1;23379909,86;"entre 80 e 90%";"Minas Gerais";"Cachoeira Dourada";66814,458;25108,78;2661;"Administração, defesa, educação e saúde públicas e seguridade social";570583,8;FALSE;NA
"2021";"3109907";"Caetanópolis - MG";"Sudeste";"menos de 50 mil";"MG";15922324,76;875081,19;16797405,95;18298331,37;875081,19;19173412,56;2376006,61;0,8760780532644;298259,53;"MG";4958609,48;4759128,02;18305274,03;"entre 80 e 90%";"Minas Gerais";"Caetanópolis";198478,777;17768,91;11170;"Demais serviços";3254682,76;FALSE;NA
"2022";"3110004";"Caeté - MG";"Sudeste";"menos de 50 mil";"MG";49494094,04;4018851,08;50408183,72;67733423,98;4018851,08;71752275,06;21344091,34;0,702530807251033;2048101,55;"MG";19708278,47;16862172,8;74034698,76;"entre 50 e 80%";"Minas Gerais";"Caeté";569734,403;13025,78;43739;"Demais serviços";16935536,92;FALSE;NA
"2023";"3110103";"Caiana - MG";"Sudeste";"menos de 50 mil";"MG";10760195,05;192222,32;10952417,37;12462039,61;192222,32;12654261,93;1701844,56;0,865512143701928;NA;"MG";3310767,21;2814530,69;12108190,13;"entre 80 e 90%";"Minas Gerais";"Caiana";52943,331;9888,56;5354;"Administração, defesa, educação e saúde públicas e seguridade social";467197,47;FALSE;NA
"2024";"3110202";"Cajuri - MG";"Sudeste";"menos de 50 mil";"MG";10901650,79;424844,21;11266624;11684309,25;424844,21;12109153,46;842529,459999999;0,930422100703974;NA;"MG";2996792,93;2906153,22;11354392,14;"mais de 90%";"Minas Gerais";"Cajuri";52647,465;12775,41;4121;"Administração, defesa, educação e saúde públicas e seguridade social";1081068,8;FALSE;NA
"2025";"3110301";"Caldas - MG";"Sudeste";"menos de 50 mil";"MG";20753645,39;1293801,19;21257546,58;25230728,86;1293801,19;26524530,05;5266983,47;0,801429715811308;846410,07;"MG";8728176,78;7137693,76;25701780,7;"entre 80 e 90%";"Minas Gerais";"Caldas";203478,064;14134,35;14396;"Demais serviços";10419777,94;FALSE;NA
"2026";"3110400";"Camacho - MG";"Sudeste";"menos de 50 mil";"MG";9583755,97;73600;9583755,97;10090637;73600;10164237;580481,030000001;0,942889856857922;NA;"MG";2798487,15;2810790,45;10200317,85;"mais de 90%";"Minas Gerais";"Camacho";38441,348;12364,54;3109;"Administração, defesa, educação e saúde públicas e seguridade social";254722,61;FALSE;NA
"2027";"3110509";"Camanducaia - MG";"Sudeste";"menos de 50 mil";"MG";31727994,8;2720502,76;31727994,8;42907904,95;2720502,76;45628407,71;13900412,91;0,695356169377053;2398375,47;"MG";14596711,89;12439655,18;46390287,29;"entre 50 e 80%";"Minas Gerais";"Camanducaia";475381,491;21652,54;21955;"Demais serviços";23101416,89;FALSE;NA
"2028";"3110608";"Cambuí - MG";"Sudeste";"menos de 50 mil";"MG";37750324,51;4163729,77;41629654,28;56227345,37;4163729,77;60391075,14;18761420,86;0,689334544607679;NA;"MG";13411992,25;12626454,82;53385130,33;"entre 50 e 80%";"Minas Gerais";"Cambuí";866628,702;30228,77;28669;"Demais serviços";38558818,57;FALSE;NA
"2029";"3110707";"Cambuquira - MG";"Sudeste";"menos de 50 mil";"MG";18258729,89;757172,75;18925152,64;21174165,2;757172,75;21931337,95;3006185,31;0,862927409314761;NA;"MG";6301573,81;6024419,93;21640004,73;"entre 80 e 90%";"Minas Gerais";"Cambuquira";225018,61;17274,57;13026;"Agricultura, inclusive apoio à agricultura e a pós colheita";2927724,39;FALSE;NA
"2030";"3110905";"Campanha - MG";"Sudeste";"menos de 50 mil";"MG";22327743,26;329191,44;22522743,26;30691314,02;329191,44;31020505,46;8497762,2;0,726059840934649;1440965,31;"MG";6869108,45;7365716,09;29994098,67;"entre 50 e 80%";"Minas Gerais";"Campanha";301730,425;18363,49;16431;"Demais serviços";6727616,83;FALSE;NA
"2031";"3111002";"Campestre - MG";"Sudeste";"menos de 50 mil";"MG";27756292,95;938071,08;28694364,03;30950268,03;938071,08;31888339,11;3193975,08;0,899838775892897;754295,83;"MG";12078157,96;6742462,56;31271589,84;"entre 80 e 90%";"Minas Gerais";"Campestre";308007,611;14398,26;21392;"Demais serviços";8656975,17;FALSE;NA
"2032";"3111101";"Campina Verde - MG";"Sudeste";"menos de 50 mil";"MG";28890151,1;1249688,77;29939811,09;36872866,67;1249688,77;38122555,44;8182744,35000001;0,785356877167414;1133444,05;"MG";9966583,7;11417190,84;38240799,33;"entre 50 e 80%";"Minas Gerais";"Campina Verde";510501,039;25497,01;20022;"Demais serviços";12265050,16;FALSE;NA
"2033";"3111150";"Campo Azul - MG";"Sudeste";"menos de 50 mil";"MG";11044253,57;388531,19;11432784,76;11493147,76;388531,19;11881678,95;448894,190000001;0,962219633110016;NA;"MG";3369851,13;2839646,09;11075330,94;"mais de 90%";"Minas Gerais";"Campo Azul";30740,842;7999,18;3843;"Administração, defesa, educação e saúde públicas e seguridade social";146174,53;FALSE;NA
"2034";"3111200";"Campo Belo - MG";"Sudeste";"entre 50 e 500 mil";"MG";79899973,07;1334689,23;80947328,9;103834228,74;1334689,23;105168917,97;24221589,07;0,769688710908775;2963163,78;"MG";20769372,75;42156889,29;100781192,71;"entre 50 e 80%";"Minas Gerais";"Campo Belo";856711,109;15842,72;54076;"Demais serviços";33060104,11;FALSE;NA
"2035";"3111309";"Campo do Meio - MG";"Sudeste";"menos de 50 mil";"MG";17889755,44;544525,38;18434280,82;21825666,93;544525,38;22370192,31;3935911,49;0,824055536248539;246116,59;"MG";5692373,47;7357928,28;23050643,33;"entre 80 e 90%";"Minas Gerais";"Campo do Meio";135423,996;11422,4;11856;"Administração, defesa, educação e saúde públicas e seguridade social";2530207,77;FALSE;NA
"2036";"3111408";"Campo Florido - MG";"Sudeste";"menos de 50 mil";"MG";22011338,93;3256788,64;24378674,57;25839030,76;3256788,64;29095819,4;4717144,83;0,837875511765103;NA;"MG";7203605,64;6921001,57;26985553,17;"entre 80 e 90%";"Minas Gerais";"Campo Florido";343762,425;44789,89;7675;"Demais serviços";4337798,4;FALSE;NA
"2037";"3111507";"Campos Altos - MG";"Sudeste";"menos de 50 mil";"MG";24992856,16;832870,16;25795544,7;30756873,61;832870,16;31589743,77;5794199,07;0,81657973827877;518123,68;"MG";7515923,9;8523786,51;26307244,33;"entre 80 e 90%";"Minas Gerais";"Campos Altos";271002,705;17845,56;15186;"Agricultura, inclusive apoio à agricultura e a pós colheita";8943564,22;FALSE;NA
"2038";"3111606";"Campos Gerais - MG";"Sudeste";"menos de 50 mil";"MG";32490450,31;3708443,9;34008825,31;41399389,42;3708443,9;45107833,32;11099008,01;0,753944998172215;774251,73;"MG";10071491,81;10600676,6;43007688,03;"entre 50 e 80%";"Minas Gerais";"Campos Gerais";346795,755;12008,58;28879;"Demais serviços";6818506,65;FALSE;NA
"2039";"3111705";"Canaã - MG";"Sudeste";"menos de 50 mil";"MG";10297019,61;206289;10443458,61;10873396,45;206289;11079685,45;636226,84;0,942577174878191;NA;"MG";2382351,04;3874776,31;11367069,87;"mais de 90%";"Minas Gerais";"Canaã";48403,11;10270,13;4713;"Administração, defesa, educação e saúde públicas e seguridade social";837348,78;FALSE;NA
"2040";"3111804";"Canápolis - MG";"Sudeste";"menos de 50 mil";"MG";22600864,4;635478,9;23009043,3;25361112,97;635478,9;25996591,87;2987548,57;0,885079221732614;NA;"MG";5847821,47;6869305,51;26041749,32;"entre 80 e 90%";"Minas Gerais";"Canápolis";256048,724;21328,51;12005;"Demais serviços";6594263,66;FALSE;NA
"2041";"3111903";"Cana Verde - MG";"Sudeste";"menos de 50 mil";"MG";11112593,14;99980;11212573,14;11724437,96;99980;11824417,96;611844,82;0,948255819265712;NA;"MG";2931395,89;2962903,94;10725137,7;"mais de 90%";"Minas Gerais";"Cana Verde";61436,174;10708,76;5737;"Administração, defesa, educação e saúde públicas e seguridade social";587807,47;FALSE;NA
"2042";"3112109";"Caparaó - MG";"Sudeste";"menos de 50 mil";"MG";10987307,82;251800;11239107,82;11646620,48;251800;11898420,48;659312,66;0,944588219830671;35549,2;"MG";3489913,14;3169398,26;10450582,17;"mais de 90%";"Minas Gerais";"Caparaó";67347,644;12348,3;5454;"Administração, defesa, educação e saúde públicas e seguridade social";536624,94;FALSE;NA
"2043";"3112208";"Capela Nova - MG";"Sudeste";"menos de 50 mil";"MG";9804907,73;491790,45;10259548,18;10354161,92;491790,45;10845952,37;586404,189999999;0,945933361129079;NA;"MG";2379812,43;3163363,76;10373412,79;"mais de 90%";"Minas Gerais";"Capela Nova";42745,622;8859,2;4825;"Administração, defesa, educação e saúde públicas e seguridade social";846021,05;FALSE;NA
"2044";"3112307";"Capelinha - MG";"Sudeste";"menos de 50 mil";"MG";41110861,85;2580365;43237226,85;48730993,68;2580365;51311358,68;8074131,83;0,842644357161661;NA;"MG";12956708,4;14662816,25;51210517,11;"entre 80 e 90%";"Minas Gerais";"Capelinha";504979,388;13527,44;37330;"Demais serviços";20033325,6;FALSE;NA
"2045";"3112406";"Capetinga - MG";"Sudeste";"menos de 50 mil";"MG";11798023,42;671188,37;12325311,79;13091691,17;671188,37;13762879,54;1437567,75;0,895547458231986;NA;"MG";3827619,4;4821856,36;14316902,79;"entre 80 e 90%";"Minas Gerais";"Capetinga";94858,371;13202,28;7185;"Administração, defesa, educação e saúde públicas e seguridade social";2189194,7;FALSE;NA
"2046";"3112505";"Capim Branco - MG";"Sudeste";"menos de 50 mil";"MG";13090894,45;3482241,82;13472508,92;15655829,23;3482241,82;19138071,05;5665562,13;0,703963784270725;NA;"MG";4953004,9;4291168,06;19703516,77;"entre 50 e 80%";"Minas Gerais";"Capim Branco";76728,51;8045,35;9537;"Administração, defesa, educação e saúde públicas e seguridade social";1688362,96;FALSE;NA
"2047";"3112604";"Capinópolis - MG";"Sudeste";"menos de 50 mil";"MG";28316434,19;363576,54;28636410,73;34936259,57;363576,54;35299836,11;6663425,38;0,811233532098118;1017084,02;"MG";6796566,57;10236768,8;34660329,71;"entre 80 e 90%";"Minas Gerais";"Capinópolis";301588,827;18718,27;16112;"Demais serviços";7638904,59;FALSE;NA
"2048";"3112653";"Capitão Andrade - MG";"Sudeste";"menos de 50 mil";"MG";11757055,96;158925;11915980,96;13435917,62;158925;13594842,62;1678861,66;0,876507458973438;NA;"MG";3591477,98;3205508,23;13725434,19;"entre 80 e 90%";"Minas Gerais";"Capitão Andrade";43658,577;8211,13;5317;"Administração, defesa, educação e saúde públicas e seguridade social";390694,18;FALSE;NA
"2049";"3112703";"Capitão Enéas - MG";"Sudeste";"menos de 50 mil";"MG";24646520,42;621200;25267720,42;27064096,28;621200;27685296,28;2417575,86;0,912676540082886;63238,76;"MG";7415293,56;6169440,75;27527004,46;"mais de 90%";"Minas Gerais";"Capitão Enéas";215771,608;14314,16;15074;"Indústrias de transformação";2967157,44;FALSE;NA
"2050";"3112802";"Capitólio - MG";"Sudeste";"menos de 50 mil";"MG";15048949,93;947735;15980694,93;24695558,02;947735;25643293,02;9662598,09;0,623191994785387;NA;"MG";5857513,85;7424468,24;24480853,26;"entre 50 e 80%";"Minas Gerais";"Capitólio";187938,287;21822,84;8612;"Demais serviços";7771022,16;FALSE;NA
"2051";"3112901";"Caputira - MG";"Sudeste";"menos de 50 mil";"MG";13504690,44;340935,23;13845625,67;16617104,18;340935,23;16958039,41;3112413,74;0,816463821981411;NA;"MG";3896707,27;3634597,8;15179184,99;"entre 80 e 90%";"Minas Gerais";"Caputira";80415,464;8562,12;9392;"Administração, defesa, educação e saúde públicas e seguridade social";1076182,21;FALSE;NA
"2052";"3113008";"Caraí - MG";"Sudeste";"menos de 50 mil";"MG";31854626,61;1486895,05;32769426,61;33631607;1486895,05;35118502,05;2349075,44;0,933110033091517;41903,28;"MG";13348871,43;9805075,61;33638072,66;"mais de 90%";"Minas Gerais";"Caraí";139467,734;5916,92;23571;"Administração, defesa, educação e saúde públicas e seguridade social";1409767,3;FALSE;NA
"2053";"3113107";"Caranaíba - MG";"Sudeste";"menos de 50 mil";"MG";10202705,19;0;10202705,19;10910612,73;0;10910612,73;707907,539999999;0,935117526621257;6502,56;"MG";2317177,07;2721417,95;10686373,71;"mais de 90%";"Minas Gerais";"Caranaíba";28120,868;8472,69;3319;"Administração, defesa, educação e saúde públicas e seguridade social";159941;FALSE;NA
"2054";"3113206";"Carandaí - MG";"Sudeste";"menos de 50 mil";"MG";39435266,81;1540987,1;40905963,91;47776004,1;1540987,1;49316991,2;8411027,29;0,829449707183272;713818,82;"MG";14005758,05;16022337,41;45364544,03;"entre 80 e 90%";"Minas Gerais";"Carandaí";509460,122;20342,6;25044;"Demais serviços";9978839,32;FALSE;NA
"2055";"3113305";"Carangola - MG";"Sudeste";"menos de 50 mil";"MG";40314839,7;1976686,97;42252926,67;59800954,37;1976686,97;61777641,34;19524714,67;0,683951762377207;NA;"MG";10188293,89;18114665,96;55870455,44;"entre 50 e 80%";"Minas Gerais";"Carangola";476662,822;14244,47;33463;"Demais serviços";16842181,2;FALSE;NA
